,Participant name,Presented Stimulus name,Recording start time,Recording resolution height,Recording resolution width,Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm)
1271,2,5,15:53:16.560,1080,1920,457.2,110.6,445.7,122.0
1272,2,5,15:53:16.560,1080,1920,461.6,105.1,447.0,120.8
1273,2,5,15:53:16.560,1080,1920,461.1,107.9,447.8,120.0
1274,2,5,15:53:16.560,1080,1920,460.1,106.6,455.6,113.9
1275,2,5,15:53:16.560,1080,1920,459.5,108.4,456.6,114.0
1276,2,5,15:53:16.560,1080,1920,456.5,111.8,455.3,108.7
1277,2,5,15:53:16.560,1080,1920,456.3,109.5,457.4,107.4
1278,2,5,15:53:16.560,1080,1920,459.2,104.7,453.2,115.4
1279,2,5,15:53:16.560,1080,1920,460.2,107.7,448.7,117.2
1280,2,5,15:53:16.560,1080,1920,458.8,107.6,443.8,126.6
1281,2,5,15:53:16.560,1080,1920,455.5,107.8,447.7,120.2
1282,2,5,15:53:16.560,1080,1920,453.9,113.6,448.9,120.7
1283,2,5,15:53:16.560,1080,1920,455.4,114.0,447.2,121.4
1284,2,5,15:53:16.560,1080,1920,457.1,111.0,446.2,122.5
1285,2,5,15:53:16.560,1080,1920,456.4,111.2,445.7,125.2
1286,2,5,15:53:16.560,1080,1920,453.9,112.5,452.8,111.8
1287,2,5,15:53:16.560,1080,1920,454.7,111.4,452.8,111.8
1288,2,5,15:53:16.560,1080,1920,454.6,110.8,446.7,125.6
1289,2,5,15:53:16.560,1080,1920,450.7,112.5,445.9,126.1
1290,2,5,15:53:16.560,1080,1920,453.2,108.5,447.7,124.4
1291,2,5,15:53:16.560,1080,1920,451.0,112.9,448.7,122.3
1292,2,5,15:53:16.560,1080,1920,452.8,109.3,448.1,119.3
1293,2,5,15:53:16.560,1080,1920,452.7,112.5,448.8,113.5
1294,2,5,15:53:16.560,1080,1920,451.7,109.4,447.0,115.2
1295,2,5,15:53:16.560,1080,1920,449.4,112.4,451.5,112.1
1296,2,5,15:53:16.560,1080,1920,444.6,113.0,445.1,120.7
1297,2,5,15:53:16.560,1080,1920,446.8,115.7,443.7,120.2
1298,2,5,15:53:16.560,1080,1920,448.8,112.1,440.1,122.5
1299,2,5,15:53:16.560,1080,1920,448.4,111.2,438.0,125.8
1300,2,5,15:53:16.560,1080,1920,448.4,111.2,435.8,123.9
1301,2,5,15:53:16.560,1080,1920,444.4,117.2,436.1,123.3
1302,2,5,15:53:16.560,1080,1920,445.6,118.1,437.9,120.9
1303,2,5,15:53:16.560,1080,1920,445.7,117.0,436.9,122.1
1304,2,5,15:53:16.560,1080,1920,443.6,117.1,438.3,121.5
1305,2,5,15:53:16.560,1080,1920,442.4,114.0,438.2,122.6
1306,2,5,15:53:16.560,1080,1920,444.1,112.3,441.4,120.6
1307,2,5,15:53:16.560,1080,1920,443.9,113.2,441.4,120.6
1308,2,5,15:53:16.560,1080,1920,445.0,113.0,439.2,120.9
1309,2,5,15:53:16.560,1080,1920,445.0,110.9,439.2,120.9
1310,2,5,15:53:16.560,1080,1920,441.5,111.3,440.5,125.2
1311,2,5,15:53:16.560,1080,1920,443.5,113.2,436.8,125.6
1312,2,5,15:53:16.560,1080,1920,447.6,111.4,437.4,123.7
1313,2,5,15:53:16.560,1080,1920,447.6,111.6,434.6,129.3
1314,2,5,15:53:16.560,1080,1920,447.1,113.5,440.0,121.8
1315,2,5,15:53:16.560,1080,1920,447.3,111.2,439.3,119.3
1316,2,5,15:53:16.560,1080,1920,450.3,111.8,440.7,120.4
1317,2,5,15:53:16.560,1080,1920,451.3,114.2,441.7,121.8
1318,2,5,15:53:16.560,1080,1920,444.3,117.6,441.1,121.4
1319,2,5,15:53:16.560,1080,1920,442.9,113.7,442.2,119.1
1320,2,5,15:53:16.560,1080,1920,446.8,112.7,438.6,120.3
1321,2,5,15:53:16.560,1080,1920,442.2,113.8,437.5,119.9
1322,2,5,15:53:16.560,1080,1920,443.6,112.3,439.2,122.7
1323,2,5,15:53:16.560,1080,1920,445.6,112.1,438.9,120.7
1324,2,5,15:53:16.560,1080,1920,445.7,107.1,438.2,120.5
1325,2,5,15:53:16.560,1080,1920,445.7,119.8,438.5,121.1
1326,2,5,15:53:16.560,1080,1920,445.7,119.8,440.1,118.8
1327,2,5,15:53:16.560,1080,1920,444.8,120.5,441.3,121.2
1328,2,5,15:53:16.560,1080,1920,444.8,120.5,447.8,135.5
1329,2,5,15:53:16.560,1080,1920,450.7,148.2,453.5,144.8
1330,2,5,15:53:16.560,1080,1920,449.5,146.2,452.9,157.4
1331,2,5,15:53:16.560,1080,1920,453.5,147.8,452.5,157.8
1332,2,5,15:53:16.560,1080,1920,462.9,148.6,452.1,162.0
1333,2,5,15:53:16.560,1080,1920,464.6,148.9,451.6,164.4
1334,2,5,15:53:16.560,1080,1920,458.3,152.7,451.5,159.7
1335,2,5,15:53:16.560,1080,1920,457.7,150.6,453.3,158.7
1336,2,5,15:53:16.560,1080,1920,457.3,151.3,457.0,155.9
1337,2,5,15:53:16.560,1080,1920,456.3,152.2,456.8,155.3
1338,2,5,15:53:16.560,1080,1920,455.8,150.1,453.6,161.4
1339,2,5,15:53:16.560,1080,1920,457.3,150.3,452.8,161.5
1340,2,5,15:53:16.560,1080,1920,463.1,148.4,450.2,163.4
1341,2,5,15:53:16.560,1080,1920,461.8,150.1,450.7,163.8
1342,2,5,15:53:16.560,1080,1920,463.6,151.9,457.3,150.7
1343,2,5,15:53:16.560,1080,1920,463.2,149.9,454.9,154.5
1344,2,5,15:53:16.560,1080,1920,458.3,145.9,455.5,150.9
1345,2,5,15:53:16.560,1080,1920,456.6,145.2,456.1,149.6
1346,2,5,15:53:16.560,1080,1920,450.1,143.6,453.8,149.5
1347,2,5,15:53:16.560,1080,1920,458.2,143.0,455.8,147.8
1348,2,5,15:53:16.560,1080,1920,456.6,146.6,456.7,146.0
1349,2,5,15:53:16.560,1080,1920,454.0,145.8,455.1,145.7
1350,2,5,15:53:16.560,1080,1920,456.1,142.3,454.4,151.2
1351,2,5,15:53:16.560,1080,1920,456.0,142.0,451.4,149.4
1352,2,5,15:53:16.560,1080,1920,454.3,145.5,450.0,154.0
1353,2,5,15:53:16.560,1080,1920,456.9,148.0,451.7,153.4
1354,2,5,15:53:16.560,1080,1920,457.3,146.7,451.7,153.4
1355,2,5,15:53:16.560,1080,1920,457.6,138.2,450.9,155.1
1356,2,5,15:53:16.560,1080,1920,457.6,138.2,449.4,155.3
1357,2,5,15:53:16.560,1080,1920,458.4,144.0,450.4,154.1
1358,2,5,15:53:16.560,1080,1920,457.3,141.8,448.2,155.8
1359,2,5,15:53:16.560,1080,1920,458.3,141.2,449.9,152.5
1360,2,5,15:53:16.560,1080,1920,456.0,143.5,452.3,152.5
1361,2,5,15:53:16.560,1080,1920,450.6,146.2,453.5,151.3
1362,2,5,15:53:16.560,1080,1920,457.8,146.7,450.9,149.1
1363,2,5,15:53:16.560,1080,1920,461.2,144.5,453.0,145.6
1364,2,5,15:53:16.560,1080,1920,458.3,143.0,453.0,145.6
1365,2,5,15:53:16.560,1080,1920,457.8,144.0,448.6,153.4
1366,2,5,15:53:16.560,1080,1920,457.4,142.1,451.4,154.2
1367,2,5,15:53:16.560,1080,1920,458.1,142.3,451.5,154.2
1368,2,5,15:53:16.560,1080,1920,457.4,143.4,450.3,151.5
1369,2,5,15:53:16.560,1080,1920,459.1,145.1,448.7,149.2
1370,2,5,15:53:16.560,1080,1920,457.7,149.3,449.9,146.1
1371,2,5,15:53:16.560,1080,1920,458.0,149.6,452.9,146.8
1372,2,5,15:53:16.560,1080,1920,458.0,150.9,453.2,145.1
1373,2,5,15:53:16.560,1080,1920,456.9,151.9,452.0,153.3
1374,2,5,15:53:16.560,1080,1920,461.6,151.8,451.5,154.9
1375,2,5,15:53:16.560,1080,1920,459.6,148.3,455.0,149.0
1376,2,5,15:53:16.560,1080,1920,458.7,150.1,453.5,147.9
1377,2,5,15:53:16.560,1080,1920,457.4,150.9,453.6,147.9
1378,2,5,15:53:16.560,1080,1920,459.4,147.8,451.6,148.3
1379,2,5,15:53:16.560,1080,1920,463.4,141.2,453.2,149.0
1380,2,5,15:53:16.560,1080,1920,463.4,141.2,453.1,149.0
1381,2,5,15:53:16.560,1080,1920,462.1,139.7,450.7,149.2
1382,2,5,15:53:16.560,1080,1920,462.1,139.7,450.0,150.6
1383,2,5,15:53:16.560,1080,1920,458.5,150.1,453.0,153.3
1384,2,5,15:53:16.560,1080,1920,455.8,150.7,452.0,153.9
1385,2,5,15:53:16.560,1080,1920,454.9,151.5,448.9,151.6
1386,2,5,15:53:16.560,1080,1920,453.9,147.9,450.8,149.2
1387,2,5,15:53:16.560,1080,1920,455.5,146.7,449.7,153.2
1388,2,5,15:53:16.560,1080,1920,455.6,150.7,449.6,152.7
1389,2,5,15:53:16.560,1080,1920,456.5,145.3,442.8,160.1
1390,2,5,15:53:16.560,1080,1920,457.0,145.4,442.8,160.1
1391,2,5,15:53:16.560,1080,1920,459.9,146.3,445.0,156.2
1392,2,5,15:53:16.560,1080,1920,460.2,145.8,449.5,151.2
1393,2,5,15:53:16.560,1080,1920,458.3,142.4,450.3,150.5
1394,2,5,15:53:16.560,1080,1920,459.4,146.3,449.8,150.9
1395,2,5,15:53:16.560,1080,1920,460.9,145.5,450.5,150.8
1396,2,5,15:53:16.560,1080,1920,461.0,146.3,453.1,148.5
1397,2,5,15:53:16.560,1080,1920,461.3,145.6,448.2,153.6
1398,2,5,15:53:16.560,1080,1920,459.6,144.6,445.3,156.9
1399,2,5,15:53:16.560,1080,1920,458.2,142.4,445.3,157.1
1400,2,5,15:53:16.560,1080,1920,457.9,140.2,448.2,152.9
1401,2,5,15:53:16.560,1080,1920,456.5,143.2,448.6,151.6
1402,2,5,15:53:16.560,1080,1920,454.5,142.1,449.3,151.6
1403,2,5,15:53:16.560,1080,1920,453.5,146.7,447.4,151.2
1404,2,5,15:53:16.560,1080,1920,454.1,146.4,447.4,151.2
1405,2,5,15:53:16.560,1080,1920,455.6,145.4,444.8,153.5
1406,2,5,15:53:16.560,1080,1920,456.0,144.6,444.8,153.5
1407,2,5,15:53:16.560,1080,1920,451.7,150.8,444.4,154.1
1408,2,5,15:53:16.560,1080,1920,451.7,150.8,449.0,155.7
1409,2,5,15:53:16.560,1080,1920,446.8,152.8,448.5,153.9
1410,2,5,15:53:16.560,1080,1920,446.8,152.8,448.9,152.8
1411,2,5,15:53:16.560,1080,1920,450.5,151.4,448.3,155.8
1412,2,5,15:53:16.560,1080,1920,450.3,151.1,447.8,157.6
1413,2,5,15:53:16.560,1080,1920,454.9,142.5,447.1,156.9
1414,2,5,15:53:16.560,1080,1920,456.4,141.9,445.1,154.5
1415,2,5,15:53:16.560,1080,1920,455.3,142.8,445.6,154.3
1416,2,5,15:53:16.560,1080,1920,454.7,140.3,448.3,157.1
1417,2,5,15:53:16.560,1080,1920,445.8,151.8,443.4,162.2
1418,2,5,15:53:16.560,1080,1920,446.7,151.3,443.2,161.4
1419,2,5,15:53:16.560,1080,1920,447.7,149.1,444.3,163.3
1420,2,5,15:53:16.560,1080,1920,447.7,149.2,444.8,164.9
1421,2,5,15:53:16.560,1080,1920,454.2,142.2,444.8,164.9
1422,2,5,15:53:16.560,1080,1920,455.4,140.7,445.2,159.5
1423,2,5,15:53:16.560,1080,1920,458.9,142.2,443.6,161.1
1424,2,5,15:53:16.560,1080,1920,460.3,142.2,444.5,160.3
1425,2,5,15:53:16.560,1080,1920,459.4,143.9,444.5,160.6
1426,2,5,15:53:16.560,1080,1920,456.0,143.9,445.3,157.7
1427,2,5,15:53:16.560,1080,1920,455.5,144.7,446.8,156.5
1428,2,5,15:53:16.560,1080,1920,447.9,149.3,446.9,155.1
1429,2,5,15:53:16.560,1080,1920,447.9,149.3,446.0,158.6
1430,2,5,15:53:16.560,1080,1920,454.0,147.4,445.2,158.8
1431,2,5,15:53:16.560,1080,1920,451.8,151.1,446.5,156.8
1432,2,5,15:53:16.560,1080,1920,451.4,150.7,446.9,156.8
1433,2,5,15:53:16.560,1080,1920,453.9,146.9,449.5,155.3
1434,2,5,15:53:16.560,1080,1920,452.0,147.7,448.5,153.1
1435,2,5,15:53:16.560,1080,1920,455.5,153.5,452.9,160.9
1436,2,5,15:53:16.560,1080,1920,463.9,163.5,457.5,168.7
1437,2,5,15:53:16.560,1080,1920,463.8,166.5,452.7,177.9
1438,2,5,15:53:16.560,1080,1920,461.8,166.3,455.3,174.9
1439,2,5,15:53:16.560,1080,1920,462.9,168.1,456.3,173.4
1440,2,5,15:53:16.560,1080,1920,461.2,168.8,453.8,176.4
1441,2,5,15:53:16.560,1080,1920,461.1,171.0,451.1,177.7
1442,2,5,15:53:16.560,1080,1920,466.5,168.2,451.4,174.2
1443,2,5,15:53:16.560,1080,1920,465.1,165.9,451.2,173.9
1444,2,5,15:53:16.560,1080,1920,458.7,165.4,449.5,176.9
1445,2,5,15:53:16.560,1080,1920,460.2,165.2,450.9,177.1
1446,2,5,15:53:16.560,1080,1920,464.4,166.4,450.9,177.1
1447,2,5,15:53:16.560,1080,1920,464.1,165.4,455.7,171.6
1448,2,5,15:53:16.560,1080,1920,465.6,165.5,455.6,171.6
1449,2,5,15:53:16.560,1080,1920,465.5,169.8,455.9,173.4
1450,2,5,15:53:16.560,1080,1920,466.1,170.7,458.6,173.6
1451,2,5,15:53:16.560,1080,1920,467.0,170.4,459.8,171.3
1452,2,5,15:53:16.560,1080,1920,468.0,169.3,459.1,171.9
1453,2,5,15:53:16.560,1080,1920,465.3,170.5,459.0,172.1
1454,2,5,15:53:16.560,1080,1920,454.1,176.9,450.7,184.4
1455,2,5,15:53:16.560,1080,1920,462.1,176.0,446.6,192.4
1456,2,5,15:53:16.560,1080,1920,453.9,182.2,445.7,192.8
1457,2,5,15:53:16.560,1080,1920,454.4,183.6,444.5,191.4
1458,2,5,15:53:16.560,1080,1920,456.5,183.0,447.4,185.8
1459,2,5,15:53:16.560,1080,1920,456.1,183.4,447.5,184.6
1460,2,5,15:53:16.560,1080,1920,458.2,182.9,446.9,189.8
1461,2,5,15:53:16.560,1080,1920,459.0,182.7,449.2,190.6
1462,2,5,15:53:16.560,1080,1920,453.6,185.9,449.2,191.1
1463,2,5,15:53:16.560,1080,1920,452.0,183.6,450.0,192.6
1464,2,5,15:53:16.560,1080,1920,450.5,184.1,450.4,187.9
1465,2,5,15:53:16.560,1080,1920,452.9,187.0,449.6,187.4
1466,2,5,15:53:16.560,1080,1920,455.8,184.8,449.0,193.2
1467,2,5,15:53:16.560,1080,1920,454.6,182.4,450.9,191.7
1468,2,5,15:53:16.560,1080,1920,456.2,184.5,450.9,191.7
1469,2,5,15:53:16.560,1080,1920,455.9,186.3,450.9,189.3
1470,2,5,15:53:16.560,1080,1920,454.2,186.5,449.7,189.7
1471,2,5,15:53:16.560,1080,1920,452.9,186.2,450.4,188.0
1472,2,5,15:53:16.560,1080,1920,452.5,179.8,453.3,188.0
1473,2,5,15:53:16.560,1080,1920,454.2,181.2,453.3,186.6
1474,2,5,15:53:16.560,1080,1920,452.9,184.8,453.4,182.2
1475,2,5,15:53:16.560,1080,1920,451.7,186.6,457.1,189.6
1476,2,5,15:53:16.560,1080,1920,451.8,187.4,457.1,188.9
1477,2,5,15:53:16.560,1080,1920,453.7,184.1,454.5,186.5
1478,2,5,15:53:16.560,1080,1920,452.6,183.1,455.8,182.6
1479,2,5,15:53:16.560,1080,1920,450.6,181.9,457.8,183.5
1480,2,5,15:53:16.560,1080,1920,450.5,181.6,456.2,187.3
1481,2,5,15:53:16.560,1080,1920,450.3,188.1,453.5,190.2
1482,2,5,15:53:16.560,1080,1920,452.8,191.7,455.1,188.3
1483,2,5,15:53:16.560,1080,1920,454.6,187.3,455.7,186.3
1484,2,5,15:53:16.560,1080,1920,457.1,186.8,452.6,187.7
1485,2,5,15:53:16.560,1080,1920,452.4,187.4,461.2,183.4
1486,2,5,15:53:16.560,1080,1920,450.5,183.7,462.4,183.4
1487,2,5,15:53:16.560,1080,1920,456.4,182.3,456.1,186.4
1488,2,5,15:53:16.560,1080,1920,452.9,183.0,452.4,185.1
1489,2,5,15:53:16.560,1080,1920,432.5,183.1,425.1,185.8
1490,2,5,15:53:16.560,1080,1920,374.7,169.9,399.8,180.9
1491,2,5,15:53:16.560,1080,1920,360.4,172.2,368.7,176.2
1492,2,5,15:53:16.560,1080,1920,331.2,176.0,333.6,169.1
1493,2,5,15:53:16.560,1080,1920,333.3,170.8,326.7,167.7
1494,2,5,15:53:16.560,1080,1920,332.6,168.9,326.1,171.4
1495,2,5,15:53:16.560,1080,1920,337.6,166.5,331.9,170.0
1496,2,5,15:53:16.560,1080,1920,329.0,171.0,330.7,171.2
1497,2,5,15:53:16.560,1080,1920,334.5,168.7,328.4,167.3
1498,2,5,15:53:16.560,1080,1920,335.8,170.2,328.1,167.8
1499,2,5,15:53:16.560,1080,1920,338.1,168.5,330.1,166.5
1500,2,5,15:53:16.560,1080,1920,338.1,168.1,329.9,165.9
1501,2,5,15:53:16.560,1080,1920,333.7,169.9,330.1,166.4
1502,2,5,15:53:16.560,1080,1920,334.7,173.4,330.6,172.4
1503,2,5,15:53:16.560,1080,1920,334.4,173.9,330.4,169.9
1504,2,5,15:53:16.560,1080,1920,339.6,172.8,334.2,169.3
1505,2,5,15:53:16.560,1080,1920,339.4,171.6,338.4,170.5
1506,2,5,15:53:16.560,1080,1920,341.5,170.5,337.1,170.5
1507,2,5,15:53:16.560,1080,1920,347.0,166.4,331.4,170.0
1508,2,5,15:53:16.560,1080,1920,334.2,166.6,325.9,169.1
1509,2,5,15:53:16.560,1080,1920,334.2,166.6,322.2,168.1
1510,2,5,15:53:16.560,1080,1920,325.4,168.4,318.7,168.0
1511,2,5,15:53:16.560,1080,1920,323.2,168.9,318.7,168.0
1512,2,5,15:53:16.560,1080,1920,325.3,169.3,321.9,164.4
1513,2,5,15:53:16.560,1080,1920,326.2,170.9,319.0,164.1
1514,2,5,15:53:16.560,1080,1920,328.4,168.5,320.9,168.6
1515,2,5,15:53:16.560,1080,1920,331.4,164.7,321.1,167.2
1516,2,5,15:53:16.560,1080,1920,331.8,166.2,320.9,165.5
1517,2,5,15:53:16.560,1080,1920,328.7,167.3,323.2,167.8
1518,2,5,15:53:16.560,1080,1920,328.0,167.2,325.7,167.4
1519,2,5,15:53:16.560,1080,1920,329.8,168.7,326.3,169.8
1520,2,5,15:53:16.560,1080,1920,330.6,169.4,324.7,168.7
1521,2,5,15:53:16.560,1080,1920,325.8,173.4,324.7,169.7
1522,2,5,15:53:16.560,1080,1920,325.0,174.4,321.3,170.5
1523,2,5,15:53:16.560,1080,1920,325.7,172.3,321.3,170.5
1524,2,5,15:53:16.560,1080,1920,327.2,169.3,318.5,165.1
1525,2,5,15:53:16.560,1080,1920,328.3,168.3,319.9,165.1
1526,2,5,15:53:16.560,1080,1920,326.9,168.5,319.3,165.2
1527,2,5,15:53:16.560,1080,1920,326.0,170.7,320.1,166.5
1528,2,5,15:53:16.560,1080,1920,324.6,170.8,321.3,167.8
1529,2,5,15:53:16.560,1080,1920,326.3,170.7,317.4,161.9
1530,2,5,15:53:16.560,1080,1920,321.5,160.8,313.0,167.9
1531,2,5,15:53:16.560,1080,1920,306.6,161.8,305.2,166.1
1532,2,5,15:53:16.560,1080,1920,305.9,163.3,304.7,165.6
1533,2,5,15:53:16.560,1080,1920,304.8,162.9,303.8,158.8
1534,2,5,15:53:16.560,1080,1920,304.3,163.8,306.6,159.0
1535,2,5,15:53:16.560,1080,1920,306.3,166.4,303.2,157.5
1536,2,5,15:53:16.560,1080,1920,309.6,166.5,298.9,159.8
1537,2,5,15:53:16.560,1080,1920,309.6,166.1,298.0,161.1
1538,2,5,15:53:16.560,1080,1920,310.0,163.3,301.0,164.1
1539,2,5,15:53:16.560,1080,1920,308.0,162.3,303.0,162.6
1540,2,5,15:53:16.560,1080,1920,307.9,159.8,303.2,162.6
1541,2,5,15:53:16.560,1080,1920,307.6,163.8,304.5,163.4
1542,2,5,15:53:16.560,1080,1920,310.1,165.2,301.8,167.3
1543,2,5,15:53:16.560,1080,1920,308.9,164.7,302.0,166.3
1544,2,5,15:53:16.560,1080,1920,308.5,162.4,298.7,164.9
1545,2,5,15:53:16.560,1080,1920,306.9,163.4,303.9,162.1
1546,2,5,15:53:16.560,1080,1920,308.7,161.5,304.6,161.9
1547,2,5,15:53:16.560,1080,1920,308.9,161.9,307.1,162.3
1548,2,5,15:53:16.560,1080,1920,313.1,159.9,302.8,164.8
1549,2,5,15:53:16.560,1080,1920,314.4,159.7,301.5,166.5
1550,2,5,15:53:16.560,1080,1920,313.3,160.0,298.8,170.1
1551,2,5,15:53:16.560,1080,1920,310.2,160.5,300.4,163.4
1552,2,5,15:53:16.560,1080,1920,310.1,161.6,302.6,161.8
1553,2,5,15:53:16.560,1080,1920,307.2,164.0,302.0,161.6
1554,2,5,15:53:16.560,1080,1920,305.7,165.3,303.2,163.3
1555,2,5,15:53:16.560,1080,1920,305.8,165.8,303.2,163.3
1556,2,5,15:53:16.560,1080,1920,310.2,162.6,300.3,163.7
1557,2,5,15:53:16.560,1080,1920,308.7,162.6,301.3,161.5
1558,2,5,15:53:16.560,1080,1920,308.4,160.4,302.1,162.4
1559,2,5,15:53:16.560,1080,1920,309.0,161.9,302.4,162.7
1560,2,5,15:53:16.560,1080,1920,305.8,158.7,302.0,163.1
1561,2,5,15:53:16.560,1080,1920,308.2,160.7,302.1,166.9
1562,2,5,15:53:16.560,1080,1920,308.5,159.2,305.6,163.0
1563,2,5,15:53:16.560,1080,1920,309.7,159.5,305.7,165.3
1564,2,5,15:53:16.560,1080,1920,310.2,161.1,304.1,157.7
1565,2,5,15:53:16.560,1080,1920,309.8,161.6,303.6,157.6
1566,2,5,15:53:16.560,1080,1920,305.3,160.5,302.9,159.2
1567,2,5,15:53:16.560,1080,1920,309.8,161.5,305.5,164.2
1568,2,5,15:53:16.560,1080,1920,312.9,157.7,311.1,157.7
1569,2,5,15:53:16.560,1080,1920,321.9,148.8,317.4,153.0
1570,2,5,15:53:16.560,1080,1920,337.3,119.3,327.3,138.1
1571,2,5,15:53:16.560,1080,1920,339.0,117.1,333.1,117.7
1572,2,5,15:53:16.560,1080,1920,339.0,117.1,333.4,116.1
1573,2,5,15:53:16.560,1080,1920,339.0,117.4,334.0,113.0
1574,2,5,15:53:16.560,1080,1920,338.3,119.0,334.0,113.0
1575,2,5,15:53:16.560,1080,1920,338.3,119.0,333.4,112.1
1576,2,5,15:53:16.560,1080,1920,336.5,109.5,332.2,112.1
1577,2,5,15:53:16.560,1080,1920,338.3,107.7,335.0,113.1
1578,2,5,15:53:16.560,1080,1920,340.5,106.5,333.9,112.3
1579,2,5,15:53:16.560,1080,1920,340.0,108.3,335.8,114.6
1580,2,5,15:53:16.560,1080,1920,340.1,106.1,337.1,110.9
1581,2,5,15:53:16.560,1080,1920,340.1,104.9,336.9,113.2
1582,2,5,15:53:16.560,1080,1920,340.3,108.4,334.7,108.8
1583,2,5,15:53:16.560,1080,1920,340.0,109.3,334.6,109.2
1584,2,5,15:53:16.560,1080,1920,337.5,113.0,335.3,108.8
1585,2,5,15:53:16.560,1080,1920,338.0,111.2,335.9,107.6
1586,2,5,15:53:16.560,1080,1920,335.5,110.8,335.7,108.4
1587,2,5,15:53:16.560,1080,1920,335.4,111.0,332.2,110.1
1588,2,5,15:53:16.560,1080,1920,337.5,112.0,331.1,111.9
1589,2,5,15:53:16.560,1080,1920,337.8,108.2,332.4,111.0
1590,2,5,15:53:16.560,1080,1920,338.8,101.7,332.7,109.7
1591,2,5,15:53:16.560,1080,1920,340.0,98.3,331.4,108.2
1592,2,5,15:53:16.560,1080,1920,338.8,101.4,335.2,104.2
1593,2,5,15:53:16.560,1080,1920,339.0,100.7,330.4,107.3
1594,2,5,15:53:16.560,1080,1920,336.1,104.8,330.4,107.3
1595,2,5,15:53:16.560,1080,1920,336.4,103.8,339.1,104.2
1596,2,5,15:53:16.560,1080,1920,337.3,109.7,340.0,104.5
1597,2,5,15:53:16.560,1080,1920,339.6,103.2,340.6,103.2
1598,2,5,15:53:16.560,1080,1920,338.3,107.7,338.8,106.3
1599,2,5,15:53:16.560,1080,1920,338.4,104.0,338.4,104.6
1600,2,5,15:53:16.560,1080,1920,338.1,105.5,332.1,109.2
1601,2,5,15:53:16.560,1080,1920,339.1,104.0,333.2,108.3
1602,2,5,15:53:16.560,1080,1920,338.1,99.9,331.9,107.5
1603,2,5,15:53:16.560,1080,1920,339.1,98.4,335.8,103.9
1604,2,5,15:53:16.560,1080,1920,338.7,102.2,335.4,103.4
1605,2,5,15:53:16.560,1080,1920,340.3,110.3,335.2,107.5
1606,2,5,15:53:16.560,1080,1920,342.3,108.1,330.3,110.3
1607,2,5,15:53:16.560,1080,1920,342.5,91.5,340.2,82.4
1608,2,5,15:53:16.560,1080,1920,341.2,95.9,345.9,87.4
1609,2,5,15:53:16.560,1080,1920,346.1,90.2,330.9,110.8
1610,2,5,15:53:16.560,1080,1920,349.4,87.3,338.4,107.1
1611,2,5,15:53:16.560,1080,1920,346.5,87.9,338.6,104.8
1612,2,5,15:53:16.560,1080,1920,349.2,88.0,340.8,97.6
1613,2,5,15:53:16.560,1080,1920,347.9,86.3,346.5,93.1
1614,2,5,15:53:16.560,1080,1920,348.8,85.8,348.0,90.3
1615,2,5,15:53:16.560,1080,1920,350.1,85.0,347.6,84.5
1616,2,5,15:53:16.560,1080,1920,355.2,80.9,347.1,84.2
1617,2,5,15:53:16.560,1080,1920,357.8,80.2,347.9,87.9
1618,2,5,15:53:16.560,1080,1920,361.2,74.9,348.5,91.4
1619,2,5,15:53:16.560,1080,1920,362.9,70.2,350.5,91.2
1620,2,5,15:53:16.560,1080,1920,358.6,74.8,349.3,88.9
1621,2,5,15:53:16.560,1080,1920,357.7,77.6,349.1,87.8
1622,2,5,15:53:16.560,1080,1920,354.4,83.9,347.0,90.0
1623,2,5,15:53:16.560,1080,1920,353.3,82.2,347.4,88.8
1624,2,5,15:53:16.560,1080,1920,353.8,80.3,350.0,89.9
1625,2,5,15:53:16.560,1080,1920,355.8,71.0,348.7,88.7
1626,2,5,15:53:16.560,1080,1920,353.6,73.6,339.8,91.2
1627,2,5,15:53:16.560,1080,1920,350.2,84.6,339.8,91.2
1628,2,5,15:53:16.560,1080,1920,349.9,84.4,345.3,94.0
1629,2,5,15:53:16.560,1080,1920,355.4,83.3,346.5,91.6
1630,2,5,15:53:16.560,1080,1920,358.4,82.8,343.7,91.3
1631,2,5,15:53:16.560,1080,1920,360.7,80.1,342.5,93.1
1632,2,5,15:53:16.560,1080,1920,356.8,83.3,342.8,94.0
1633,2,5,15:53:16.560,1080,1920,355.3,82.4,349.8,93.5
1634,2,5,15:53:16.560,1080,1920,354.9,82.5,346.5,88.3
1635,2,5,15:53:16.560,1080,1920,354.0,80.4,350.7,87.0
1636,2,5,15:53:16.560,1080,1920,356.6,76.3,347.0,84.5
1637,2,5,15:53:16.560,1080,1920,356.5,76.6,347.7,82.1
1638,2,5,15:53:16.560,1080,1920,356.6,76.6,341.4,109.0
1639,2,5,15:53:16.560,1080,1920,353.0,75.4,347.5,102.8
1640,2,5,15:53:16.560,1080,1920,350.1,80.5,350.0,98.8
1641,2,5,15:53:16.560,1080,1920,349.6,81.2,348.7,98.0
1642,2,5,15:53:16.560,1080,1920,350.2,92.9,349.2,102.1
1643,2,5,15:53:16.560,1080,1920,349.4,101.8,349.7,107.6
1644,2,5,15:53:16.560,1080,1920,350.4,112.8,344.1,114.6
1645,2,5,15:53:16.560,1080,1920,350.2,117.4,344.1,114.6
